REGION,BRANCHNAME,ITEMID,PURITY,FINISH,SHAPE,THEME,BRAND,WORKSTYLE,STOCK_COUNT,SALE_COUNT
North,BR-Delhi-01,PRD00047,14,TwoTone,Princess,Traditional,Signature,Filigree,10,2
North,BR-Delhi-01,PRD00159,14,HighPolish,Oval,Floral,Signature,Handcrafted,9,3
North,BR-Delhi-01,PRD00093,22,Matte,Mixed,Geometric,House,Cast,15,2
North,BR-Delhi-01,PRD00037,14,Matte,Mixed,Geometric,House,Handcrafted,8,2
North,BR-Delhi-02,PRD00066,14,HighPolish,Oval,Geometric,Signature,Filigree,1,0
North,BR-Delhi-02,PRD00119,18,Matte,Round,Floral,House,Filigree,11,2
North,BR-Delhi-02,PRD00193,18,HighPolish,Oval,Geometric,Essentials,Handcrafted,8,3
North,BR-Delhi-02,PRD00191,14,TwoTone,Mixed,Geometric,Essentials,KundanInspired,13,0
North,BR-Delhi-02,PRD00178,14,Textured,Mixed,Geometric,Signature,KundanInspired,7,3
North,BR-Delhi-02,PRD00171,14,Matte,Princess,Minimalist,Signature,Cast,7,0
North,BR-Delhi-02,PRD00261,22,TwoTone,Oval,Minimalist,Essentials,KundanInspired,5,0
North,BR-Delhi-02,PRD00166,18,HighPolish,Princess,Floral,Signature,Handcrafted,14,1
North,BR-Delhi-02,PRD00024,18,Matte,Oval,Contemporary,House,Cast,2,0
North,BR-Delhi-02,PRD00116,14,Matte,Round,Floral,House,Cast,15,0
North,BR-Delhi-02,PRD00061,22,TwoTone,Round,Floral,House,Filigree,19,1
North,BR-Delhi-02,PRD00231,18,Matte,Mixed,Geometric,House,Handcrafted,7,0
North,BR-Delhi-02,PRD00096,14,TwoTone,Round,Minimalist,Essentials,Filigree,14,1
North,BR-Delhi-02,PRD00223,14,Textured,Princess,Geometric,Signature,Filigree,18,3
North,BR-Delhi-02,PRD00077,22,HighPolish,Round,Minimalist,Essentials,Filigree,16,0
North,BR-Delhi-02,PRD00083,18,TwoTone,Mixed,Traditional,House,Filigree,16,2
North,BR-Delhi-02,PRD00013,14,TwoTone,Mixed,Traditional,Signature,Filigree,0,0
North,BR-Delhi-02,PRD00150,18,TwoTone,Princess,Floral,Essentials,KundanInspired,19,4
North,BR-Delhi-02,PRD00094,14,Textured,Mixed,Traditional,House,Filigree,8,0
North,BR-Delhi-02,PRD00091,14,Matte,Mixed,Geometric,Essentials,Handcrafted,0,0
North,BR-Delhi-02,PRD00270,22,HighPolish,Princess,Contemporary,House,KundanInspired,16,0
North,BR-Delhi-02,PRD00012,18,TwoTone,Princess,Traditional,Signature,Cast,1,0
North,BR-Delhi-02,PRD00004,22,Textured,Princess,Contemporary,Essentials,Filigree,4,4
North,BR-Delhi-02,PRD00027,18,TwoTone,Round,Traditional,Essentials,Filigree,9,2
North,BR-Delhi-02,PRD00103,18,HighPolish,Round,Geometric,Essentials,Cast,0,0
North,BR-Delhi-02,PRD00087,22,Matte,Round,Floral,House,Handcrafted,5,4
North,BR-Delhi-02,PRD00118,18,HighPolish,Round,Traditional,Signature,Filigree,12,3
North,BR-Delhi-02,PRD00266,18,Matte,Oval,Geometric,Signature,Cast,16,1
North,BR-Delhi-02,PRD00262,14,Textured,Mixed,Geometric,Signature,Filigree,6,1
North,BR-Delhi-02,PRD00264,18,Textured,Oval,Traditional,House,Cast,12,2
North,BR-Delhi-02,PRD00194,14,Textured,Oval,Minimalist,Signature,Cast,10,1
North,BR-Delhi-02,PRD00174,18,Textured,Mixed,Minimalist,Essentials,Handcrafted,3,2
North,BR-Delhi-02,PRD00047,18,Textured,Princess,Contemporary,House,Filigree,14,1
North,BR-Delhi-02,PRD00148,18,Textured,Mixed,Minimalist,House,Handcrafted,9,0
North,BR-Delhi-02,PRD00173,14,HighPolish,Oval,Traditional,Essentials,Handcrafted,5,1
North,BR-Delhi-02,PRD00155,22,HighPolish,Princess,Floral,Essentials,Cast,17,4
North,BR-Delhi-02,PRD00176,22,HighPolish,Oval,Contemporary,Signature,KundanInspired,17,4
North,BR-Delhi-02,PRD00268,18,Matte,Oval,Traditional,House,Handcrafted,16,1
North,BR-Delhi-02,PRD00296,18,HighPolish,Mixed,Floral,Essentials,Cast,4,3
North,BR-Delhi-02,PRD00186,14,TwoTone,Oval,Minimalist,Essentials,KundanInspired,13,2
North,BR-Delhi-02,PRD00283,14,Matte,Mixed,Traditional,Signature,KundanInspired,11,1
North,BR-Delhi-02,PRD00265,22,HighPolish,Round,Floral,Essentials,Handcrafted,2,1
North,BR-Delhi-02,PRD00040,14,TwoTone,Oval,Contemporary,Signature,Handcrafted,12,0
North,BR-Delhi-02,PRD00183,18,TwoTone,Oval,Floral,Essentials,Cast,11,1
North,BR-Delhi-02,PRD00144,18,Textured,Oval,Floral,Signature,Cast,5,1
North,BR-Delhi-02,PRD00277,18,TwoTone,Round,Floral,Signature,Filigree,15,1
North,BR-Delhi-02,PRD00126,14,Textured,Round,Floral,Signature,KundanInspired,11,4
North,BR-Delhi-02,PRD00160,22,HighPolish,Princess,Floral,Essentials,Cast,6,4
North,BR-Delhi-02,PRD00134,14,Matte,Mixed,Traditional,House,KundanInspired,11,3
North,BR-Delhi-02,PRD00242,18,HighPolish,Round,Traditional,Signature,KundanInspired,10,1
North,BR-Delhi-02,PRD00294,14,TwoTone,Princess,Geometric,House,Handcrafted,8,4
North,BR-Delhi-02,PRD00158,18,HighPolish,Mixed,Traditional,Essentials,KundanInspired,18,3
North,BR-Delhi-02,PRD00161,22,TwoTone,Princess,Traditional,Signature,Cast,11,0
North,BR-Delhi-02,PRD00272,18,Textured,Mixed,Minimalist,House,Cast,0,0
North,BR-Delhi-02,PRD00245,14,HighPolish,Round,Minimalist,Signature,KundanInspired,10,2
North,BR-Delhi-02,PRD00026,18,Textured,Princess,Minimalist,House,KundanInspired,10,2
North,BR-Delhi-02,PRD00168,22,TwoTone,Princess,Minimalist,Signature,Cast,8,1
North,BR-Delhi-02,PRD00060,18,HighPolish,Mixed,Contemporary,Essentials,Filigree,5,4
North,BR-Delhi-02,PRD00198,22,Matte,Mixed,Contemporary,Essentials,KundanInspired,8,0
North,BR-Delhi-02,PRD00196,14,TwoTone,Mixed,Floral,House,Cast,8,1
North,BR-Delhi-02,PRD00070,22,TwoTone,Oval,Traditional,House,Cast,0,0
North,BR-Delhi-02,PRD00209,18,HighPolish,Princess,Minimalist,Signature,Filigree,1,0
North,BR-Delhi-02,PRD00050,14,Textured,Round,Floral,House,KundanInspired,19,2
North,BR-Delhi-02,PRD00104,14,TwoTone,Oval,Floral,Essentials,KundanInspired,10,1
North,BR-Delhi-02,PRD00252,14,Matte,Mixed,Traditional,Essentials,Handcrafted,3,1
North,BR-Delhi-02,PRD00019,22,Textured,Round,Minimalist,Signature,Filigree,5,3
North,BR-Delhi-02,PRD00044,14,Textured,Round,Contemporary,Essentials,Handcrafted,19,2
North,BR-Delhi-02,PRD00112,14,HighPolish,Oval,Geometric,Signature,Filigree,14,2
North,BR-Delhi-02,PRD00025,22,Matte,Princess,Floral,Signature,KundanInspired,14,4
North,BR-Delhi-02,PRD00038,18,Textured,Oval,Minimalist,Essentials,Filigree,14,2
North,BR-Delhi-02,PRD00140,14,Matte,Mixed,Contemporary,Essentials,KundanInspired,0,0
North,BR-Delhi-02,PRD00097,18,TwoTone,Round,Contemporary,House,KundanInspired,17,1
North,BR-Delhi-02,PRD00290,18,TwoTone,Mixed,Geometric,House,KundanInspired,17,3
North,BR-Delhi-02,PRD00204,14,Matte,Mixed,Geometric,Signature,Handcrafted,18,2
North,BR-Delhi-02,PRD00184,22,TwoTone,Oval,Contemporary,Essentials,KundanInspired,7,4
North,BR-Delhi-02,PRD00273,18,Matte,Princess,Traditional,Essentials,KundanInspired,11,4
North,BR-Delhi-02,PRD00233,22,Textured,Round,Geometric,House,Filigree,3,3
North,BR-Delhi-02,PRD00162,18,TwoTone,Round,Floral,Signature,Filigree,2,0
North,BR-Delhi-02,PRD00236,14,TwoTone,Round,Traditional,Signature,KundanInspired,5,0
North,BR-Delhi-02,PRD00237,22,Textured,Princess,Contemporary,Essentials,Cast,1,0
North,BR-Delhi-02,PRD00128,18,Textured,Oval,Contemporary,Signature,Handcrafted,15,3
North,BR-Delhi-02,PRD00105,14,TwoTone,Mixed,Minimalist,Signature,Cast,16,3
North,BR-Delhi-02,PRD00010,22,Matte,Mixed,Traditional,Essentials,Handcrafted,11,1
North,BR-Delhi-02,PRD00258,22,Textured,Round,Floral,Essentials,Cast,3,2
North,BR-Delhi-02,PRD00153,22,HighPolish,Princess,Geometric,Essentials,KundanInspired,2,2
North,BR-Delhi-02,PRD00250,22,Matte,Round,Traditional,House,Cast,17,4
North,BR-Delhi-02,PRD00195,22,HighPolish,Oval,Floral,Essentials,KundanInspired,6,2
North,BR-Delhi-02,PRD00226,22,Matte,Round,Traditional,Essentials,Handcrafted,17,0
North,BR-Delhi-02,PRD00156,18,Matte,Mixed,Floral,Signature,Filigree,19,4
North,BR-Delhi-02,PRD00078,22,Textured,Mixed,Contemporary,Signature,Handcrafted,7,1
North,BR-Delhi-02,PRD00067,22,TwoTone,Princess,Floral,Essentials,Cast,17,1
North,BR-Delhi-02,PRD00239,22,Textured,Round,Geometric,Essentials,Cast,19,2
North,BR-Delhi-02,PRD00295,22,HighPolish,Round,Floral,Essentials,Handcrafted,7,1
North,BR-Delhi-02,PRD00011,14,TwoTone,Oval,Minimalist,Essentials,Filigree,12,1
North,BR-Delhi-02,PRD00274,14,Textured,Round,Geometric,Signature,Handcrafted,1,1
North,BR-Delhi-02,PRD00082,18,TwoTone,Oval,Contemporary,House,Cast,18,4
North,BR-Delhi-02,PRD00136,18,Matte,Mixed,Contemporary,Signature,Filigree,12,3
North,BR-Delhi-02,PRD00023,14,Matte,Mixed,Geometric,Essentials,Handcrafted,17,4
North,BR-Delhi-02,PRD00142,22,TwoTone,Mixed,Minimalist,House,KundanInspired,0,0
North,BR-Delhi-02,PRD00297,18,Matte,Round,Contemporary,Essentials,Handcrafted,17,0
North,BR-Delhi-02,PRD00079,18,Textured,Princess,Traditional,Signature,Cast,2,2
North,BR-Delhi-02,PRD00210,22,Matte,Round,Minimalist,Signature,Cast,19,4
North,BR-Delhi-02,PRD00256,18,Textured,Princess,Floral,Signature,Cast,2,2
North,BR-Delhi-02,PRD00288,18,TwoTone,Mixed,Contemporary,House,KundanInspired,2,1
North,BR-Delhi-02,PRD00065,22,HighPolish,Round,Traditional,Signature,Cast,11,1
North,BR-Delhi-02,PRD00208,18,TwoTone,Oval,Traditional,Signature,KundanInspired,14,2
North,BR-Delhi-02,PRD00170,18,Textured,Oval,Traditional,Signature,KundanInspired,15,4
North,BR-Delhi-02,PRD00137,18,TwoTone,Mixed,Traditional,House,KundanInspired,15,0
North,BR-Delhi-02,PRD00187,14,HighPolish,Oval,Geometric,House,Handcrafted,12,3
North,BR-Delhi-02,PRD00037,18,TwoTone,Oval,Contemporary,House,KundanInspired,6,2
North,BR-Delhi-02,PRD00043,18,HighPolish,Oval,Floral,House,KundanInspired,2,0
North,BR-Delhi-02,PRD00149,18,TwoTone,Mixed,Traditional,House,KundanInspired,14,1
North,BR-Delhi-02,PRD00263,22,HighPolish,Oval,Traditional,House,KundanInspired,17,1
North,BR-Delhi-02,PRD00300,22,Matte,Round,Minimalist,Signature,Handcrafted,4,0
North,BR-Delhi-02,PRD00214,14,HighPolish,Round,Geometric,House,Handcrafted,1,0
North,BR-Delhi-02,PRD00127,14,HighPolish,Princess,Contemporary,Signature,Cast,12,2
North,BR-Delhi-02,PRD00071,22,Textured,Round,Traditional,Signature,Cast,17,1
North,BR-Delhi-02,PRD00257,14,Textured,Round,Geometric,House,Filigree,16,4
North,BR-Delhi-02,PRD00286,22,TwoTone,Mixed,Minimalist,House,KundanInspired,12,4
North,BR-Delhi-02,PRD00154,18,TwoTone,Mixed,Floral,Essentials,KundanInspired,18,1
North,BR-Delhi-02,PRD00249,22,TwoTone,Mixed,Geometric,House,Cast,13,3
North,BR-Delhi-02,PRD00221,14,Textured,Princess,Floral,House,KundanInspired,9,3
North,BR-Delhi-02,PRD00117,18,Textured,Oval,Floral,Essentials,Filigree,11,1
North,BR-Delhi-02,PRD00069,18,TwoTone,Oval,Floral,Essentials,KundanInspired,2,1
North,BR-Delhi-03,PRD00158,18,HighPolish,Princess,Minimalist,Essentials,Filigree,4,0
North,BR-Delhi-03,PRD00048,22,Matte,Oval,Contemporary,House,Cast,5,0
North,BR-Delhi-03,PRD00168,22,Textured,Round,Minimalist,House,Handcrafted,3,1
North,BR-Delhi-03,PRD00159,22,Matte,Round,Contemporary,Signature,KundanInspired,15,0
North,BR-Delhi-03,PRD00122,22,HighPolish,Mixed,Floral,Essentials,Handcrafted,9,1
North,BR-Delhi-03,PRD00011,22,HighPolish,Princess,Minimalist,Essentials,Cast,8,2
North,BR-Delhi-03,PRD00190,14,Textured,Oval,Floral,Signature,Filigree,15,1
North,BR-Delhi-03,PRD00029,14,Matte,Princess,Contemporary,Signature,KundanInspired,13,2
North,BR-Delhi-03,PRD00055,14,Textured,Round,Minimalist,Signature,Handcrafted,17,2
North,BR-Delhi-03,PRD00135,14,HighPolish,Round,Geometric,Essentials,Handcrafted,19,4
North,BR-Delhi-03,PRD00247,18,Matte,Princess,Floral,House,Filigree,11,0
North,BR-Delhi-03,PRD00227,14,Textured,Round,Floral,House,KundanInspired,0,0
North,BR-Delhi-03,PRD00300,18,Matte,Princess,Floral,Signature,Filigree,12,3
North,BR-Delhi-03,PRD00096,14,Textured,Mixed,Traditional,Essentials,Cast,3,0
North,BR-Delhi-03,PRD00192,22,TwoTone,Oval,Floral,Essentials,Cast,1,1
North,BR-Delhi-03,PRD00224,22,TwoTone,Princess,Floral,Essentials,Filigree,6,0
North,BR-Delhi-03,PRD00155,18,Textured,Round,Traditional,House,Handcrafted,12,0
North,BR-Delhi-03,PRD00275,18,Textured,Mixed,Geometric,Essentials,KundanInspired,1,0
North,BR-Delhi-03,PRD00063,14,TwoTone,Round,Geometric,Signature,KundanInspired,11,3
North,BR-Delhi-03,PRD00143,22,Textured,Round,Floral,Essentials,Filigree,8,4
North,BR-Delhi-03,PRD00165,18,TwoTone,Princess,Minimalist,House,Handcrafted,7,4
North,BR-Delhi-03,PRD00106,22,TwoTone,Oval,Floral,Signature,Handcrafted,5,1
North,BR-Delhi-03,PRD00103,14,TwoTone,Round,Minimalist,Essentials,Filigree,7,3
North,BR-Delhi-03,PRD00070,18,Textured,Mixed,Floral,House,Cast,1,1
North,BR-Delhi-03,PRD00062,14,TwoTone,Princess,Contemporary,Essentials,Cast,1,0
North,BR-Delhi-03,PRD00250,14,Textured,Oval,Geometric,House,Handcrafted,10,0
North,BR-Delhi-03,PRD00094,14,HighPolish,Oval,Contemporary,Essentials,Handcrafted,14,1
North,BR-Delhi-03,PRD00251,14,Matte,Princess,Floral,House,KundanInspired,19,3
North,BR-Delhi-03,PRD00234,14,Matte,Princess,Minimalist,House,Handcrafted,3,3
North,BR-Delhi-03,PRD00059,18,HighPolish,Round,Traditional,Essentials,KundanInspired,12,3
North,BR-Delhi-03,PRD00273,22,Matte,Round,Geometric,Signature,Filigree,18,4
North,BR-Delhi-03,PRD00015,14,Matte,Oval,Geometric,Essentials,KundanInspired,7,4
North,BR-Delhi-03,PRD00266,14,HighPolish,Princess,Geometric,Signature,Filigree,9,2
North,BR-Delhi-03,PRD00043,18,Matte,Oval,Floral,House,Handcrafted,13,0
North,BR-Delhi-03,PRD00040,18,TwoTone,Mixed,Traditional,House,Cast,17,4
North,BR-Delhi-03,PRD00218,22,TwoTone,Round,Geometric,House,KundanInspired,6,0
North,BR-Delhi-03,PRD00163,18,Matte,Oval,Geometric,Signature,KundanInspired,7,3
North,BR-Delhi-03,PRD00028,18,Matte,Oval,Contemporary,House,Filigree,14,2
North,BR-Delhi-03,PRD00166,22,TwoTone,Oval,Contemporary,House,KundanInspired,0,0
North,BR-Delhi-03,PRD00025,14,TwoTone,Princess,Traditional,Essentials,Handcrafted,13,0
North,BR-Delhi-03,PRD00162,22,TwoTone,Princess,Contemporary,Essentials,Filigree,14,3
North,BR-Delhi-03,PRD00131,18,HighPolish,Round,Floral,Essentials,Handcrafted,17,0
North,BR-Delhi-03,PRD00252,18,Textured,Round,Minimalist,Signature,Cast,9,3
North,BR-Delhi-03,PRD00177,18,HighPolish,Oval,Minimalist,House,Filigree,1,1
North,BR-Delhi-03,PRD00109,22,TwoTone,Oval,Geometric,Essentials,Handcrafted,5,0
North,BR-Delhi-03,PRD00264,14,Matte,Mixed,Floral,House,KundanInspired,18,0
North,BR-Delhi-03,PRD00228,18,TwoTone,Round,Geometric,Essentials,Filigree,6,1
North,BR-Delhi-03,PRD00292,18,TwoTone,Oval,Floral,House,Handcrafted,13,2
North,BR-Delhi-03,PRD00113,22,Textured,Oval,Minimalist,Essentials,Filigree,8,2
North,BR-Delhi-03,PRD00205,18,Textured,Round,Minimalist,Essentials,Handcrafted,11,2
North,BR-Delhi-03,PRD00121,18,HighPolish,Oval,Contemporary,Signature,Handcrafted,4,2
North,BR-Delhi-03,PRD00256,22,Textured,Oval,Geometric,Essentials,Filigree,19,4
North,BR-Delhi-03,PRD00209,22,TwoTone,Princess,Contemporary,House,KundanInspired,12,2
North,BR-Delhi-03,PRD00116,14,Textured,Oval,Floral,Essentials,Cast,19,3
North,BR-Delhi-03,PRD00196,18,Textured,Oval,Contemporary,House,Cast,2,0
North,BR-Delhi-03,PRD00060,14,HighPolish,Princess,Contemporary,Essentials,Filigree,7,3
North,BR-Delhi-03,PRD00035,14,HighPolish,Oval,Contemporary,House,Cast,9,2
North,BR-Delhi-03,PRD00092,22,Textured,Round,Minimalist,Signature,Filigree,19,3
North,BR-Delhi-03,PRD00180,18,Textured,Mixed,Floral,House,KundanInspired,1,1
North,BR-Delhi-03,PRD00253,18,Matte,Princess,Floral,Essentials,Cast,14,2
North,BR-Delhi-03,PRD00017,14,Textured,Round,Minimalist,Essentials,Filigree,9,0
North,BR-Delhi-03,PRD00146,22,Textured,Princess,Floral,House,KundanInspired,12,2
North,BR-Delhi-03,PRD00033,18,TwoTone,Princess,Traditional,House,Filigree,13,1
North,BR-Delhi-03,PRD00272,22,HighPolish,Round,Geometric,House,Filigree,7,3
North,BR-Delhi-03,PRD00073,14,TwoTone,Round,Minimalist,Essentials,Cast,19,4
North,BR-Delhi-03,PRD00151,18,Matte,Mixed,Traditional,Signature,Cast,5,1
North,BR-Delhi-03,PRD00065,22,Matte,Mixed,Floral,Essentials,Cast,17,4
North,BR-Delhi-03,PRD00057,22,TwoTone,Round,Geometric,House,Cast,6,4
North,BR-Delhi-03,PRD00124,22,HighPolish,Round,Minimalist,House,Filigree,16,1
North,BR-Delhi-03,PRD00282,22,Textured,Princess,Traditional,House,Cast,6,3
North,BR-Delhi-03,PRD00220,14,TwoTone,Round,Floral,Essentials,Cast,1,0
North,BR-Delhi-03,PRD00120,22,Matte,Princess,Floral,Signature,Filigree,0,0
North,BR-Delhi-03,PRD00265,18,HighPolish,Mixed,Contemporary,House,KundanInspired,10,0
North,BR-Delhi-03,PRD00222,14,Textured,Oval,Traditional,Signature,Handcrafted,12,4
North,BR-Delhi-03,PRD00199,18,HighPolish,Princess,Contemporary,Signature,KundanInspired,2,1
North,BR-Delhi-03,PRD00179,18,Textured,Princess,Minimalist,House,Filigree,11,1
North,BR-Delhi-03,PRD00085,18,HighPolish,Oval,Contemporary,Signature,Cast,19,1
North,BR-Delhi-03,PRD00153,18,TwoTone,Oval,Minimalist,Essentials,KundanInspired,7,1
North,BR-Delhi-03,PRD00107,22,Matte,Round,Floral,Signature,Handcrafted,14,2
North,BR-Delhi-03,PRD00255,14,Matte,Mixed,Contemporary,Signature,Handcrafted,9,2
North,BR-Delhi-03,PRD00232,18,TwoTone,Mixed,Contemporary,Signature,KundanInspired,14,2
North,BR-Delhi-03,PRD00123,22,HighPolish,Oval,Traditional,Essentials,Cast,18,0
North,BR-Delhi-03,PRD00291,14,HighPolish,Round,Floral,House,Cast,9,1
North,BR-Delhi-03,PRD00014,18,Textured,Mixed,Contemporary,House,Handcrafted,9,2
North,BR-Delhi-03,PRD00022,22,Matte,Oval,Traditional,House,Filigree,2,2
North,BR-Delhi-03,PRD00034,18,Textured,Mixed,Minimalist,Signature,Handcrafted,4,1
North,BR-Delhi-03,PRD00221,22,HighPolish,Mixed,Contemporary,Essentials,KundanInspired,1,0
North,BR-Delhi-03,PRD00183,14,TwoTone,Round,Geometric,Essentials,Cast,4,1
North,BR-Delhi-03,PRD00219,22,Textured,Round,Geometric,House,Handcrafted,9,2
North,BR-Delhi-03,PRD00102,14,Textured,Round,Minimalist,Essentials,Filigree,15,3
North,BR-Delhi-03,PRD00042,22,HighPolish,Princess,Minimalist,Essentials,KundanInspired,2,2
North,BR-Delhi-03,PRD00278,14,Textured,Princess,Geometric,House,Filigree,12,4
North,BR-Delhi-03,PRD00130,22,HighPolish,Princess,Floral,House,KundanInspired,15,2
North,BR-Delhi-03,PRD00182,14,HighPolish,Princess,Floral,Essentials,Filigree,16,4
North,BR-Delhi-03,PRD00258,14,Textured,Mixed,Traditional,Signature,Filigree,10,0
North,BR-Delhi-03,PRD00202,18,Textured,Princess,Minimalist,Essentials,Handcrafted,4,2
North,BR-Delhi-03,PRD00064,18,HighPolish,Round,Minimalist,House,Cast,15,2
North,BR-Delhi-03,PRD00200,18,HighPolish,Princess,Floral,Signature,KundanInspired,3,0
North,BR-Delhi-03,PRD00075,18,TwoTone,Mixed,Traditional,Signature,Handcrafted,13,0
North,BR-Delhi-03,PRD00284,14,Matte,Princess,Geometric,Essentials,Filigree,15,1
North,BR-Delhi-03,PRD00288,18,Matte,Princess,Contemporary,House,KundanInspired,7,0
North,BR-Delhi-03,PRD00027,14,TwoTone,Round,Minimalist,House,KundanInspired,8,1
North,BR-Delhi-03,PRD00178,18,Matte,Oval,Contemporary,Signature,Filigree,7,0
North,BR-Delhi-03,PRD00269,18,TwoTone,Round,Traditional,Signature,Cast,11,3
North,BR-Delhi-03,PRD00101,14,Textured,Princess,Geometric,Signature,KundanInspired,16,4
North,BR-Delhi-03,PRD00068,22,HighPolish,Round,Floral,Essentials,Filigree,9,0
North,BR-Delhi-03,PRD00133,18,HighPolish,Oval,Geometric,Signature,Cast,5,4
North,BR-Delhi-03,PRD00148,18,Textured,Mixed,Contemporary,House,Filigree,14,3
North,BR-Delhi-03,PRD00225,14,Textured,Mixed,Geometric,Signature,KundanInspired,14,4
North,BR-Delhi-03,PRD00257,18,HighPolish,Round,Geometric,Essentials,Cast,5,0
North,BR-Delhi-03,PRD00164,22,Matte,Round,Traditional,House,Filigree,14,3
North,BR-Delhi-03,PRD00262,22,TwoTone,Mixed,Minimalist,Essentials,Filigree,12,3
North,BR-Delhi-03,PRD00114,22,Matte,Oval,Minimalist,House,Filigree,0,0
North,BR-Delhi-03,PRD00212,22,Matte,Princess,Minimalist,Signature,Cast,8,1
North,BR-Delhi-03,PRD00003,14,Matte,Mixed,Contemporary,Signature,Handcrafted,15,3
North,BR-Delhi-03,PRD00078,18,HighPolish,Princess,Geometric,Signature,Handcrafted,0,0
North,BR-Delhi-03,PRD00137,18,HighPolish,Round,Minimalist,Essentials,Handcrafted,5,3
North,BR-Delhi-03,PRD00138,14,TwoTone,Oval,Geometric,House,Filigree,16,0
North,BR-Delhi-03,PRD00172,18,TwoTone,Round,Floral,Essentials,Handcrafted,7,1
North,BR-Delhi-03,PRD00246,22,Matte,Round,Floral,Essentials,Cast,11,2
North,BR-Delhi-03,PRD00145,14,TwoTone,Mixed,Contemporary,House,Cast,18,1
North,BR-Delhi-03,PRD00226,14,Matte,Princess,Geometric,Signature,Filigree,15,0
North,BR-Delhi-03,PRD00161,18,TwoTone,Mixed,Contemporary,House,Cast,2,0
North,BR-Delhi-03,PRD00186,14,Textured,Round,Geometric,House,Handcrafted,4,1
North,BR-Delhi-03,PRD00125,22,Textured,Princess,Geometric,Essentials,Cast,0,0
North,BR-Delhi-03,PRD00160,14,Textured,Princess,Minimalist,Essentials,Filigree,3,1
North,BR-Delhi-03,PRD00058,18,Matte,Oval,Traditional,Signature,Filigree,5,1
North,BR-Delhi-03,PRD00005,18,Textured,Oval,Floral,Signature,KundanInspired,10,2
North,BR-Delhi-03,PRD00152,18,Matte,Mixed,Geometric,Signature,Filigree,0,0
North,BR-Delhi-03,PRD00136,22,TwoTone,Mixed,Traditional,Essentials,Filigree,4,0
North,BR-Delhi-03,PRD00041,14,Textured,Mixed,Floral,Signature,Cast,16,4
North,BR-Delhi-03,PRD00012,22,HighPolish,Princess,Floral,Signature,Cast,5,1
North,BR-Delhi-03,PRD00154,14,Textured,Oval,Minimalist,Signature,KundanInspired,1,1
North,BR-Delhi-03,PRD00115,22,TwoTone,Princess,Floral,House,Handcrafted,2,1
North,BR-Delhi-03,PRD00283,14,TwoTone,Round,Minimalist,House,Cast,7,0
North,BR-Delhi-03,PRD00021,18,Matte,Mixed,Traditional,House,Cast,13,3
North,BR-Delhi-03,PRD00071,22,Textured,Mixed,Contemporary,House,Handcrafted,17,1
North,BR-Delhi-03,PRD00032,18,Textured,Mixed,Floral,House,Cast,12,1
North,BR-Delhi-03,PRD00261,22,Textured,Round,Geometric,Signature,Cast,15,2
North,BR-Delhi-03,PRD00105,22,Textured,Princess,Geometric,House,KundanInspired,12,3
North,BR-Delhi-03,PRD00006,14,Textured,Round,Contemporary,Signature,Handcrafted,5,2
North,BR-Delhi-03,PRD00249,14,TwoTone,Mixed,Minimalist,House,Handcrafted,10,3
North,BR-Delhi-03,PRD00211,22,Matte,Oval,Traditional,Essentials,Cast,16,4
North,BR-Delhi-03,PRD00080,14,Textured,Oval,Minimalist,Essentials,Cast,5,2
North,BR-Delhi-03,PRD00007,14,HighPolish,Princess,Contemporary,Signature,Filigree,2,2
North,BR-Delhi-03,PRD00056,22,Textured,Princess,Minimalist,Essentials,Handcrafted,2,1
